business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
112580.0,['sour'],1,['sour'],"['great', 'great', 'great', 'great', 'great', 'best', 'great', 'huge', 'well', 'great', 'great', 'best', 'huge', 'endless', 'good', 'huge', 'good', 'good', 'great', 'good', 'good', 'huge', 'good', 'good', 'good', 'great', 'good', 'good', 'top', 'good', 'best', 'super', 'great', 'well', 'great', 'great', 'good', 'good', 'good', 'best']",40,"['great', 'best', 'huge', 'well', 'endless']",41,479,49841,3.743215031
184061.0,"['low', 'monstrous']",2,"['low', 'monstrous']","['best', 'nice', 'great', 'great', 'great', 'great', 'nice', 'cheap', 'nice', 'great', 'good', 'great', 'full', 'good', 'best', 'great', 'well', 'decent', 'good', 'good', 'huge', 'great', 'good', 'great', 'huge', 'great', 'nice', 'great', 'decent', 'great', 'great', 'great', 'great', 'nice', 'great', 'nice']",36,"['best', 'nice', 'great', 'cheap', 'good']",38,451,53049,3.6962305989999997
135052.0,"['usual', 'poor']",2,"['usual', 'poor']","['good', 'decent', 'decent', 'great', 'good', 'decent', 'good', 'huge', 'great', 'great', 'great', 'good', 'good', 'proper', 'good', 'great', 'rare', 'better', 'good', 'nice', 'great', 'great', 'huge', 'nice', 'great', 'best', 'good', 'great', 'decent', 'great', 'nice', 'great', 'well', 'good', 'great']",35,"['good', 'decent', 'great', 'huge', 'proper']",37,621,74132,2.9983896939999997
96741.0,['sour'],1,['sour'],"['great', 'nice', 'huge', 'great', 'great', 'great', 'good', 'good', 'fun', 'great', 'better', 'fair', 'great', 'huge', 'good', 'huge', 'better', 'great', 'special', 'huge', 'great', 'great', 'good', 'better', 'great', 'great', 'good', 'great']",28,"['great', 'nice', 'huge', 'good', 'fun']",29,516,57236,2.9844961239999996
30985.0,"['sour', 'pricey']",2,"['sour', 'pricey']","['great', 'good', 'good', 'nice', 'great', 'perfect', 'great', 'great', 'great', 'great', 'great', 'great', 'decent', 'decent', 'great', 'great', 'nice', 'great', 'gorgeous', 'good', 'nice', 'good', 'huge', 'nice', 'great', 'great', 'great']",27,"['great', 'good', 'nice', 'perfect', 'decent']",29,367,38417,4.3542234330000005
90215.0,[],0,[''],"['decent', 'great', 'great', 'huge', 'great', 'great', 'legit', 'great', 'decent', 'huge', 'stellar', 'good', 'fresh', 'great', 'huge', 'great', 'great', 'cool', 'better', 'good', 'better', 'great', 'good', 'great', 'great']",25,"['decent', 'great', 'huge', 'legit', 'stellar']",25,259,26439,4.166023166
103489.0,"['small', 'small']",2,['small'],"['great', 'great', 'great', 'great', 'great', 'good', 'great', 'great', 'fine', 'great', 'great', 'cool', 'cool', 'good', 'good', 'great', 'great', 'great', 'great', 'better', 'enough', 'great', 'great']",23,"['great', 'good', 'fine', 'cool', 'better']",25,1194,134755,3.858458961
117633.0,['small'],1,['small'],"['great', 'good', 'good', 'great', 'decent', 'good', 'well', 'great', 'good', 'good', 'better', 'great', 'great', 'great', 'good', 'robust', 'well', 'better', 'vast', 'great', 'decent', 'good']",22,"['great', 'good', 'decent', 'well', 'better']",23,501,56528,3.1017964069999997
43830.0,['weak'],1,['weak'],"['good', 'good', 'good', 'good', 'great', 'nice', 'good', 'great', 'good', 'good', 'nice', 'well', 'great', 'decent', 'superb', 'good', 'great', 'nice', 'decent', 'great', 'great', 'nice']",22,"['good', 'great', 'nice', 'well', 'decent']",23,680,81867,3.744117647
175353.0,['weak'],1,['weak'],"['great', 'great', 'good', 'good', 'decent', 'clean', 'nice', 'decent', 'great', 'good', 'nice', 'great', 'good', 'nice', 'well', 'good', 'vast', 'great', 'great', 'good', 'decent']",21,"['great', 'good', 'decent', 'clean', 'nice']",22,424,42796,3.528301887
48246.0,['generic'],1,['generic'],"['great', 'great', 'great', 'better', 'good', 'fair', 'huge', 'nice', 'casual', 'fine', 'good', 'great', 'decent', 'enough', 'good', 'good', 'decent', 'good', 'great', 'fair']",20,"['great', 'better', 'good', 'fair', 'huge']",21,370,33073,4.035135135
92187.0,['cant'],1,['cant'],"['great', 'huge', 'good', 'great', 'great', 'good', 'good', 'good', 'great', 'great', 'great', 'well', 'great', 'great', 'perfect', 'good', 'great', 'good', 'great', 'good']",20,"['great', 'huge', 'good', 'well', 'perfect']",21,315,33389,4.193650794
130178.0,[],0,[''],"['great', 'good', 'great', 'well', 'good', 'well', 'well', 'good', 'great', 'decent', 'sure', 'great', 'good', 'good', 'good', 'good', 'good', 'sure', 'decent', 'good']",20,"['great', 'good', 'well', 'decent', 'sure']",20,3284,347910,3.450060901
153845.0,"['small', 'poor']",2,"['small', 'poor']","['good', 'great', 'fair', 'huge', 'good', 'great', 'cool', 'great', 'great', 'decent', 'good', 'great', 'huge', 'great', 'good', 'good', 'great']",17,"['good', 'great', 'fair', 'huge', 'cool']",19,1721,158893,3.661243463
43726.0,[],0,[''],"['good', 'great', 'huge', 'huge', 'great', 'great', 'good', 'nice', 'good', 'great', 'great', 'great', 'great', 'better', 'great', 'great', 'great', 'best', 'good']",19,"['good', 'great', 'huge', 'nice', 'better']",19,167,22618,4.083832335
18832.0,[],0,[''],"['well', 'good', 'decent', 'great', 'great', 'good', 'good', 'good', 'good', 'great', 'great', 'good', 'fun', 'great', 'good', 'fun', 'spectacular']",17,"['well', 'good', 'decent', 'great', 'fun']",17,1169,123368,3.78956373
183303.0,[],0,[''],"['nice', 'best', 'best', 'great', 'good', 'good', 'nice', 'best', 'real', 'best', 'best', 'great', 'great', 'cheap', 'great', 'best', 'best']",17,"['nice', 'best', 'great', 'good', 'real']",17,121,12950,4.082644628
177002.0,[],0,[''],"['top', 'nice', 'great', 'decent', 'great', 'top', 'great', 'decent', 'nice', 'great', 'great', 'great', 'well', 'nice', 'free', 'good', 'great']",17,"['top', 'nice', 'great', 'decent', 'well']",17,666,62714,3.762762763
132337.0,[],0,[''],"['best', 'great', 'great', 'great', 'best', 'great', 'great', 'great', 'great', 'great', 'huge', 'great', 'nice', 'nice', 'well', 'decent']",16,"['best', 'great', 'huge', 'nice', 'well']",16,347,31516,4.334293948
18381.0,[],0,[''],"['great', 'stellar', 'great', 'great', 'decent', 'great', 'good', 'great', 'great', 'great', 'great', 'great', 'great', 'great', 'decent']",15,"['great', 'stellar', 'decent', 'good']",15,180,18689,3.772222222
3307.0,['NOT_spectacular'],1,['NOT_spectacular'],"['great', 'great', 'great', 'good', 'good', 'cool', 'great', 'great', 'good', 'decent', 'good', 'decent', 'great', 'particular']",14,"['great', 'good', 'cool', 'decent', 'particular']",15,3494,458826,3.94419004
41608.0,[],0,[''],"['worth', 'proper', 'fine', 'great', 'good', 'well', 'great', 'super', 'good', 'nice', 'descent', 'good', 'well', 'huge', 'great']",15,"['worth', 'proper', 'fine', 'great', 'good']",15,105,17421,3.4190476189999996
73093.0,[],0,[''],"['good', 'good', 'great', 'pleasant', 'great', 'great', 'great', 'neat', 'best', 'nice', 'great', 'good', 'good', 'great', 'nice']",15,"['good', 'great', 'pleasant', 'neat', 'best']",15,157,16802,3.9426751589999998
66821.0,[],0,[''],"['great', 'good', 'good', 'good', 'great', 'great', 'fair', 'great', 'great', 'good', 'great', 'good', 'good', 'great']",14,"['great', 'good', 'fair']",14,428,39818,4.285046728999999
70956.0,[],0,[''],"['good', 'great', 'good', 'good', 'good', 'great', 'decent', 'nice', 'great', 'decent', 'decent', 'better', 'decent', 'good']",14,"['good', 'great', 'decent', 'nice', 'better']",14,140,12012,3.814285714
112447.0,[],0,[''],"['decent', 'good', 'great', 'good', 'good', 'well', 'classic', 'great', 'nice', 'great', 'good', 'great', 'great']",13,"['decent', 'good', 'great', 'well', 'classic']",13,1259,133908,4.051628276000001
138374.0,[],0,[''],"['great', 'good', 'great', 'great', 'special', 'good', 'great', 'great', 'cool', 'great', 'good', 'great', 'great']",13,"['great', 'good', 'special', 'cool']",13,149,13997,3.6040268460000005
161532.0,['small'],1,['small'],"['robust', 'great', 'great', 'better', 'great', 'great', 'great', 'special', 'great', 'great']",10,"['robust', 'great', 'better', 'special']",11,497,53168,3.8148893360000002
66129.0,[],0,[''],"['great', 'decent', 'good', 'nice', 'great', 'good', 'nice', 'great', 'great', 'well', 'decent']",11,"['great', 'decent', 'good', 'nice', 'well']",11,542,62047,4.267527675
31970.0,[],0,[''],"['great', 'great', 'great', 'strong', 'decent', 'great', 'good', 'great', 'great', 'fun', 'well']",11,"['great', 'strong', 'decent', 'good', 'fun']",11,2094,244189,4.449856734
118418.0,[],0,[''],"['nice', 'great', 'great', 'better', 'good', 'nice', 'decent', 'decent', 'good', 'good', 'great']",11,"['nice', 'great', 'better', 'good', 'decent']",11,575,61793,3.692173913
93865.0,[],0,[''],"['great', 'decent', 'special', 'decent', 'great', 'great', 'huge', 'great', 'great', 'great']",10,"['great', 'decent', 'special', 'huge']",10,1056,102396,3.7443181819999998
1864.0,[],0,[''],"['great', 'good', 'great', 'strong', 'good', 'good', 'decent', 'fun', 'great']",9,"['great', 'good', 'strong', 'decent', 'fun']",9,495,50533,4.131313131000001
154159.0,[],0,[''],"['fair', 'good', 'great', 'great', 'good', 'good', 'good', 'decent', 'good']",9,"['fair', 'good', 'great', 'decent']",9,260,23975,3.6307692310000004
