business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
146536.0,[],0,[''],"['decent', 'casual']",2,"['decent', 'casual']",2,560,48473,3.5464285710000003
28201.0,['old'],1,['old'],['cool'],1,['cool'],2,532,66049,3.883458647
175318.0,[],0,[''],"['good', 'good']",2,['good'],2,650,69421,3.455384615
31970.0,[],0,[''],"['decent', 'great']",2,"['decent', 'great']",2,2094,244189,4.449856734
37740.0,[],0,[''],"['nice', 'cool']",2,"['nice', 'cool']",2,257,32363,3.73540856
185769.0,[],0,[''],"['full', 'good']",2,"['full', 'good']",2,843,77249,4.1779359430000005
73093.0,[],0,[''],"['best', 'standard']",2,"['best', 'standard']",2,157,16802,3.9426751589999998
62926.0,[],0,[''],"['great', 'great']",2,['great'],2,47,2866,4.829787233999999
35192.0,[],0,[''],"['great', 'great']",2,['great'],2,967,116578,4.482936918
48782.0,['weak'],1,['weak'],['great'],1,['great'],2,196,18683,4.12244898
105065.0,[],0,[''],"['great', 'great']",2,['great'],2,872,112901,3.834862385
51350.0,[],0,[''],['nice'],1,['nice'],1,102,9290,3.862745098
69973.0,[],0,[''],['great'],1,['great'],1,61,6058,3.852459016
165900.0,[],0,[''],['great'],1,['great'],1,80,6049,3.225
41984.0,[],0,[''],['great'],1,['great'],1,658,75560,3.3784194530000002
82713.0,[],0,[''],['great'],1,['great'],1,288,23026,4.0798611110000005
61546.0,[],0,[''],['great'],1,['great'],1,222,21134,4.364864865
103489.0,[],0,[''],['good'],1,['good'],1,1194,134755,3.858458961
178101.0,[],0,[''],['good'],1,['good'],1,2343,422223,3.01451131
9032.0,[],0,[''],['well'],1,['well'],1,1017,108292,4.444444444
41608.0,[],0,[''],['fine'],1,['fine'],1,105,17421,3.4190476189999996
76471.0,[],0,[''],['best'],1,['best'],1,903,141521,3.293466224
70956.0,[],0,[''],['decent'],1,['decent'],1,140,12012,3.814285714
114259.0,[],0,[''],['great'],1,['great'],1,348,28512,3.873563218
184519.0,[],0,[''],['avid'],1,['avid'],1,259,35589,4.55984556
117435.0,[],0,[''],['good'],1,['good'],1,50,8294,2.76
97922.0,[],0,[''],['best'],1,['best'],1,2042,382586,2.91136141
71568.0,['cold'],1,['cold'],[],0,[''],1,684,78793,3.4371345030000002
160863.0,[],0,[''],['great'],1,['great'],1,387,54478,3.9379844960000003
130241.0,[],0,[''],['best'],1,['best'],1,1517,200293,4.177982861
152904.0,[],0,[''],['good'],1,['good'],1,9,813,3.888888889
144477.0,[],0,[''],['nice'],1,['nice'],1,397,36123,3.753148615
93125.0,[],0,[''],['good'],1,['good'],1,84,9036,2.904761905
96741.0,[],0,[''],['well'],1,['well'],1,516,57236,2.9844961239999996
4124.0,[],0,[''],['decent'],1,['decent'],1,1896,271022,4.09757384
151815.0,[],0,[''],['great'],1,['great'],1,8,276,5.0
43830.0,[],0,[''],['great'],1,['great'],1,680,81867,3.744117647
189244.0,[],0,[''],['great'],1,['great'],1,66,6632,3.333333333
122371.0,[],0,[''],['better'],1,['better'],1,133,12336,3.796992481
106980.0,['old'],1,['old'],[],0,[''],1,130,10824,4.607692308
118940.0,[],0,[''],['great'],1,['great'],1,20,1946,4.1
50259.0,[],0,[''],['free'],1,['free'],1,59,5226,4.050847458
6373.0,[],0,[''],['decent'],1,['decent'],1,439,59229,4.423690205
153845.0,[],0,[''],['great'],1,['great'],1,1721,158893,3.661243463
79872.0,[],0,[''],['good'],1,['good'],1,703,101440,3.40113798
118418.0,['limitless'],1,['limitless'],[],0,[''],1,575,61793,3.692173913
54607.0,[],0,[''],['well'],1,['well'],1,633,67946,2.887835703
109986.0,[],0,[''],['fine'],1,['fine'],1,14,1441,4.6428571430000005
112447.0,[],0,[''],['decent'],1,['decent'],1,1259,133908,4.051628276000001
64536.0,[],0,[''],['fine'],1,['fine'],1,112,12026,4.008928571
93761.0,['cold'],1,['cold'],[],0,[''],1,85,8608,3.282352941
111254.0,[],0,[''],['well'],1,['well'],1,106,10008,3.9905660380000003
48113.0,[],0,[''],['better'],1,['better'],1,252,30107,3.873015873
