business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
106980.0,[],0,[''],['special'],1,['special'],1,130,10824,4.607692308
51370.0,[],0,[''],['good'],1,['good'],1,112,11454,3.464285714
129335.0,['small'],1,['small'],[],0,[''],1,48,3015,4.354166667
188995.0,['cold'],1,['cold'],[],0,[''],1,868,87432,3.9101382489999996
37014.0,['limitless'],1,['limitless'],[],0,[''],1,349,43105,3.679083095
149294.0,['poor'],1,['poor'],[],0,[''],1,299,30290,2.9665551839999997
92857.0,['pricey'],1,['pricey'],[],0,[''],1,104,11474,3.644230769
137616.0,[],0,[''],['cool'],1,['cool'],1,98,8044,3.816326531
48782.0,[],0,[''],['good'],1,['good'],1,196,18683,4.12244898
107391.0,['NOT_clean'],1,['NOT_clean'],[],0,[''],1,39,3368,3.615384615
166418.0,[],0,[''],['better'],1,['better'],1,1179,145976,3.791348601
168460.0,[],0,[''],['nice'],1,['nice'],1,1135,100093,4.225550661000001
20246.0,[],0,[''],['nice'],1,['nice'],1,12,1131,4.083333333
93125.0,[],0,[''],['special'],1,['special'],1,84,9036,2.904761905
93163.0,[],0,[''],['good'],1,['good'],1,1620,212148,3.8641975310000003
186202.0,[],0,[''],['well'],1,['well'],1,64,7902,4.4375
43830.0,[],0,[''],['great'],1,['great'],1,680,81867,3.744117647
96741.0,[],0,[''],['full'],1,['full'],1,516,57236,2.9844961239999996
67456.0,[],0,[''],['good'],1,['good'],1,345,35560,2.846376812
81999.0,['cold'],1,['cold'],[],0,[''],1,54,5169,4.055555556
170112.0,[],0,[''],['good'],1,['good'],1,46,4806,3.413043478
110672.0,[],0,[''],['cheap'],1,['cheap'],1,164,17098,3.2987804880000002
34769.0,[],0,[''],['good'],1,['good'],1,318,42154,4.053459118999999
111254.0,[],0,[''],['decent'],1,['decent'],1,106,10008,3.9905660380000003
10256.0,['bad'],1,['bad'],[],0,[''],1,76,9235,3.565789474
25918.0,[],0,[''],['cheap'],1,['cheap'],1,111,10225,3.9819819819999998
185769.0,['cold'],1,['cold'],[],0,[''],1,843,77249,4.1779359430000005
174490.0,['cold'],1,['cold'],[],0,[''],1,7,531,3.428571429
136341.0,['cold'],1,['cold'],[],0,[''],1,441,58248,3.553287982
162510.0,['usual'],1,['usual'],[],0,[''],1,127,12069,3.874015748
140418.0,['cold'],1,['cold'],[],0,[''],1,273,24648,4.26007326
121594.0,[],0,[''],['great'],1,['great'],1,78,5907,3.576923077
31970.0,['small'],1,['small'],[],0,[''],1,2094,244189,4.449856734
87020.0,['small'],1,['small'],[],0,[''],1,153,18303,2.9084967319999997
96069.0,[],0,[''],['good'],1,['good'],1,509,51100,3.923379175
185658.0,[],0,[''],['famous'],1,['famous'],1,94,7638,4.117021277
153845.0,[],0,[''],['great'],1,['great'],1,1721,158893,3.661243463
187305.0,['unreal'],1,['unreal'],[],0,[''],1,5,836,1.2
50274.0,[],0,[''],['special'],1,['special'],1,332,53574,3.7319277110000004
